flight_row_id,flight_id,airline,source,destination,departure_time,arrival_time,duration_minutes,is_overnight,is_duration_anomaly
720,6F227,IndiGo,MAA,BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,265.0,False,False
721,AI228,Air India,BLR,BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,268.0,False,False
722,SJ164,SpiceJet,CCU,MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,120.00495,False,False
723,AI018,Air India,BOM,CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,292.0,False,False
724,UK192,Vistara,HYD,DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,60.00495,False,False
725,SJ224,SpiceJet,DEL,MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,172.0,False,False
726,UK050,Vistara,BOM,DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,39.0,False,False
727,SJ159,SpiceJet,CCU,DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,103.0,False,False
728,UK038,Vistara,MAA,CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,189.0,False,False
729,6F192,IndiGo,CCU,BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,265.0,False,False
730,6F173,IndiGo,BOM,CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,49.0,False,False
731,AI185,Air India,CCU,BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,242.0,False,False
732,SJ152,SpiceJet,BOM,DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,101.0,False,False
733,AI215,Air India,BLR,DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,96.0,False,False
734,AI074,Air India,CCU,BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,47.0,False,False
735,6F109,IndiGo,BLR,BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,51.0,False,False
736,6F144,IndiGo,HYD,BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,195.0,False,False
737,6F210,IndiGo,HYD,DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,247.0,False,False
738,SJ111,SpiceJet,DEL,MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,72.0,False,False
739,UK092,Vistara,MAA,BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,95.0,False,False
740,UK009,Vistara,BOM,DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,127.0,False,False
741,AI170,Air India,HYD,DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,263.0,False,False
742,6F154,IndiGo,CCU,DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,57.0,False,False
743,6F161,IndiGo,MAA,DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,57.0,False,False
744,UK128,Vistara,BOM,CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,169.0,False,False
745,AI186,Air India,DEL,BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,114.0,False,False
746,AI099,Air India,BLR,BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,142.0,False,False
747,6F203,IndiGo,BLR,HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,111.0,False,False
748,UK139,UNKNOWN,BLR,MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,217.0,False,False
749,SJ008,SpiceJet,HYD,BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,295.0,False,False
750,AI171,Air India,MAA,BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,163.0,False,False
751,6F124,IndiGo,BLR,BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,274.0,False,False
752,6F137,IndiGo,CCU,DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,256.0,False,False
753,AI008,Air India,BOM,CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,120.00498333333333,False,False
754,SJ140,UNKNOWN,HYD,DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,228.0,False,False
755,UK016,Vistara,DEL,CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,40.0,False,False
756,AI127,Air India,DEL,HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,188.0,False,False
757,SJ096,UNKNOWN,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,196.0,False,False
758,6F048,IndiGo,HYD,DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,51.0,False,False
759,SJ090,SpiceJet,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,167.0,False,False
760,AI014,Air India,HYD,MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,207.0,False,False
761,6F131,IndiGo,BLR,HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,238.0,False,False
762,AI130,Air India,BOM,BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,161.0,False,False
763,UK151,UNKNOWN,BOM,CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,199.0,False,False
764,6F165,IndiGo,BLR,BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,58.0,False,False
765,UK161,Vistara,BLR,BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,163.0,False,False
766,AI107,Air India,HYD,CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,46.0,False,False
767,SJ104,SpiceJet,HYD,DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,60.00496666666666,False,False
768,AI042,Air India,CCU,DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,64.0,False,False
769,6F266,UNKNOWN,CCU,MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,88.0,False,False
770,6F138,IndiGo,HYD,BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,184.0,False,False
771,SJ219,SpiceJet,BOM,DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,277.0,False,False
772,UK197,Vistara,BLR,HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,92.0,False,False
773,6F119,IndiGo,DEL,BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,134.0,False,False
774,SJ058,SpiceJet,DEL,HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,256.0,False,False
775,AI218,Air India,BOM,CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,180.0,False,False
776,SJ060,SpiceJet,HYD,CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,295.0,False,False
777,UK121,Vistara,BLR,BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,240.0,False,False
778,6F208,IndiGo,CCU,BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,187.0,False,False
779,6F153,IndiGo,CCU,BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,237.0,False,False
780,AI117,Air India,HYD,BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,111.0,False,False
781,SJ113,SpiceJet,BLR,BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,120.00496666666666,False,False
782,AI191,Air India,BLR,MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,241.0,False,False
783,6F267,UNKNOWN,DEL,MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,233.0,False,False
784,6F185,IndiGo,CCU,DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,139.0,False,False
785,AI114,Air India,CCU,DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,75.0,False,False
786,6F155,IndiGo,DEL,BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,33.0,False,False
787,UK045,Vistara,MAA,HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,105.0,False,False
788,AI111,Air India,MAA,CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,179.0,False,False
789,AI156,Air India,CCU,BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,103.0,False,False
790,SJ128,SpiceJet,CCU,BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,183.0,False,False
791,AI104,Air India,MAA,HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,105.0,False,False
792,6F225,IndiGo,HYD,CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,279.0,False,False
793,6F033,IndiGo,DEL,HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,120.0,False,False
794,6F244,IndiGo,MAA,CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,84.0,False,False
795,UK137,Vistara,BOM,MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,130.0,False,False
796,AI063,Air India,HYD,BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,263.0,False,False
797,SJ156,SpiceJet,BOM,DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,35.0,False,False
798,UK125,Vistara,HYD,BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,286.0,False,False
799,AI232,Air India,DEL,BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,210.0,False,False
800,AI167,Air India,BLR,DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,267.0,False,False
801,UK160,Vistara,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,256.0,False,False
802,UK129,Vistara,HYD,MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,60.00496666666666,False,False
803,SJ230,SpiceJet,BOM,CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,275.0,False,False
804,SJ056,SpiceJet,HYD,DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,59.0,False,False
805,SJ137,SpiceJet,CCU,DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,246.0,False,False
806,6F081,IndiGo,MAA,BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,99.0,False,False
807,6F088,IndiGo,CCU,BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,151.0,False,False
808,6F121,IndiGo,HYD,MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,298.0,False,False
809,UK214,Vistara,HYD,DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,220.0,False,False
810,6F060,IndiGo,DEL,BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,120.00498333333333,False,False
811,SJ101,SpiceJet,CCU,DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,100.0,False,False
812,AI017,Air India,CCU,BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,213.0,False,False
813,6F120,IndiGo,BLR,BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,60.0,False,False
814,6F217,IndiGo,BLR,BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,168.0,False,False
815,AI194,Air India,MAA,BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,269.0,False,False
816,AI095,Air India,DEL,MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,198.0,False,False
817,SJ190,SpiceJet,BOM,CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,268.0,False,False
818,6F139,IndiGo,HYD,MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,202.0,False,False
819,6F062,IndiGo,CCU,DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,87.0,False,False
820,UK011,Vistara,CCU,DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,104.0,False,False
821,6F100,IndiGo,BOM,BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,189.0,False,False
822,6F228,IndiGo,HYD,MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,291.0,False,False
823,UK033,Vistara,HYD,DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,284.0,False,False
824,SJ231,SpiceJet,DEL,BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,85.0,False,False
825,AI166,Air India,BOM,CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,183.0,False,False
826,SJ176,SpiceJet,DEL,BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,122.0,False,False
827,SJ065,SpiceJet,MAA,BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,164.0,False,False
828,6F160,IndiGo,MAA,BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,257.0,False,False
829,AI089,Air India,CCU,BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,42.0,False,False
830,UK226,Vistara,MAA,HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,63.0,False,False
831,SJ123,SpiceJet,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,88.0,False,False
832,AI054,Air India,HYD,CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,266.0,False,False
833,UK019,Vistara,BOM,HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,54.0,False,False
834,UK032,Vistara,BLR,BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,237.0,False,False
835,SJ100,SpiceJet,MAA,BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,202.0,False,False
836,SJ094,SpiceJet,MAA,HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,284.0,False,False
837,6F101,IndiGo,BOM,MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,297.0,False,False
838,6F006,IndiGo,BOM,BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,120.00498333333333,False,False
839,AI006,Air India,BOM,BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,170.0,False,False
840,AI195,Air India,CCU,MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,119.0,False,False
841,UK072,Vistara,BOM,BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,180.0049666666667,False,False
842,AI244,Air India,BLR,BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,35.0,False,False
843,SJ059,SpiceJet,CCU,DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,76.0,False,False
844,SJ009,SpiceJet,CCU,BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,95.0,False,False
845,AI121,Air India,HYD,MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,209.0,False,False
846,6F265,UNKNOWN,DEL,HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,57.0,False,False
847,6F110,IndiGo,HYD,DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,201.0,False,False
848,UK018,Vistara,BOM,CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,113.0,False,False
849,6F072,IndiGo,BLR,CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,57.0,False,False
850,6F159,IndiGo,CCU,BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,35.0,False,False
851,6F095,IndiGo,BLR,MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,221.0,False,False
852,SJ129,SpiceJet,CCU,BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,240.0,False,False
853,UK039,Vistara,HYD,BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,73.0,False,False
854,6F130,IndiGo,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0,False,False
855,6F247,IndiGo,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0,False,False
856,SJ233,SpiceJet,DEL,HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,98.0,False,False
857,6F231,IndiGo,HYD,MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,267.0,False,False
858,AI125,UNKNOWN,CCU,DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,219.0,False,False
859,6F102,IndiGo,HYD,MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,74.0,False,False
860,UK078,Vistara,BOM,HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,209.0,False,False
861,UK043,UNKNOWN,DEL,HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,244.0,False,False
862,AI144,Air India,MAA,BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,173.0,False,False
863,UK054,Vistara,BLR,BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,293.0,False,False
864,UK108,Vistara,DEL,BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,198.0,False,False
865,6F008,IndiGo,DEL,BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,285.0,False,False
866,6F106,IndiGo,BOM,CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,102.0,False,False
867,AI203,Air India,BOM,CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,167.0,False,False
868,AI065,UNKNOWN,MAA,BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,291.0,False,False
869,UK053,Vistara,BLR,BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,170.0,True,False
870,UK086,Vistara,CCU,BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,152.0,True,False
871,SJ223,SpiceJet,HYD,MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,74.0,True,False
872,6F069,IndiGo,MAA,BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,213.0,True,False
873,6F032,IndiGo,DEL,BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,159.0,True,False
874,UK178,Vistara,DEL,BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,268.0,True,False
875,6F108,IndiGo,DEL,HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,222.0,True,False
876,UK147,Vistara,CCU,DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,200.0,True,False
877,AI187,Air India,BLR,HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,104.0,True,False
878,UK213,Vistara,BOM,CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,100.0,True,False
879,AI035,Air India,DEL,MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,91.0,True,False
880,UK186,Vistara,BOM,BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,197.0,True,False
881,6F045,IndiGo,BOM,HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,274.0,True,False
882,UK025,Vistara,DEL,BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,232.0,True,False
883,UK162,Vistara,BOM,CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,94.0,True,False
884,AI157,Air India,BLR,CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,168.0,True,False
885,6F096,IndiGo,MAA,BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,253.0,True,False
886,SJ229,SpiceJet,CCU,DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,122.0,True,False
887,AI214,Air India,CCU,DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,266.0,True,False
888,6F205,IndiGo,HYD,BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,106.0,True,False
889,SJ157,SpiceJet,DEL,HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,174.0,True,False
890,UK114,Vistara,HYD,CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,108.0,False,False
891,6F054,IndiGo,HYD,BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,205.0,True,False
892,6F216,IndiGo,BLR,DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,293.0,True,False
893,AI231,Air India,DEL,HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,119.0,False,False
894,UK103,Vistara,MAA,DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,194.0,True,False
895,AI066,Air India,HYD,MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,140.0,True,False
896,6F186,IndiGo,HYD,BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,254.0,True,False
897,AI021,Air India,DEL,HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,239.0,True,False
898,AI113,Air India,CCU,HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,150.0,False,False
899,SJ031,SpiceJet,DEL,BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,69.0,False,False
900,UK217,Vistara,MAA,CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,55.0,False,False
901,SJ120,SpiceJet,MAA,BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,217.0,True,False
902,UK180,Vistara,CCU,MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,131.0,False,False
903,6F242,IndiGo,BLR,MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,234.0,True,False
904,UK080,Vistara,BLR,MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,80.0,False,False
905,SJ124,SpiceJet,HYD,DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,247.0,True,False
906,SJ115,SpiceJet,BOM,HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,125.0,False,False
907,AI081,Air India,CCU,BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,108.0,False,False
908,AI142,Air India,BOM,DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,134.0,False,False
909,UK052,Vistara,BLR,CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,52.0,False,False
910,UK014,Vistara,HYD,MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,85.0,False,False
911,AI230,UNKNOWN,CCU,BLR,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,225.0,True,False
912,6F268,UNKNOWN,DEL,MAA,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,89.0,False,False
913,AI124,Air India,CCU,HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,212.0,True,False
914,6F082,IndiGo,BOM,BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,120.0,False,False
915,SJ035,SpiceJet,CCU,DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,60.004983333333335,False,False
916,SJ095,SpiceJet,DEL,MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,184.0,False,False
917,UK230,Vistara,BLR,BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,93.0,False,False
918,UK171,Vistara,HYD,CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,174.0,False,False
919,6F147,IndiGo,HYD,MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,274.0,True,False
920,SJ212,UNKNOWN,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,115.0,False,False
921,6F080,IndiGo,HYD,MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,206.0,False,False
922,UK049,Vistara,HYD,BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,45.0,False,False
923,AI152,Air India,BLR,CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,65.0,False,False
924,AI162,Air India,MAA,DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,200.0,False,False
925,SJ037,SpiceJet,BLR,BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,197.0,False,False
926,AI172,Air India,BOM,CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,45.0,False,False
927,UK205,Vistara,HYD,MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,169.0,False,False
928,AI199,Air India,HYD,DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,219.0,False,False
929,6F241,IndiGo,DEL,HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,35.0,False,False
930,SJ041,SpiceJet,CCU,HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,275.0,False,False
931,AI064,Air India,BLR,MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,103.0,False,False
932,UK169,Vistara,HYD,DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,289.0,False,False
933,UK144,Vistara,BOM,CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,172.0,False,False
934,AI118,Air India,HYD,MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,129.0,False,False
935,SJ145,SpiceJet,BLR,HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,177.0,False,False
936,SJ077,SpiceJet,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,128.0,False,False
937,AI126,Air India,MAA,HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,202.0,False,False
938,SJ033,SpiceJet,HYD,DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,85.0,False,False
939,SJ180,SpiceJet,HYD,CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,288.0,False,False
940,6F183,IndiGo,MAA,HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,164.0,False,False
941,AI145,UNKNOWN,DEL,BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,265.0,False,False
942,6F089,IndiGo,DEL,HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,124.0,False,False
943,6F207,IndiGo,BOM,HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,241.0,False,False
944,AI229,Air India,HYD,MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,112.0,False,False
945,6F223,IndiGo,MAA,BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,34.0,False,False
946,6F116,IndiGo,MAA,CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,139.0,False,False
947,SJ240,SpiceJet,BOM,HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,219.0,False,False
948,SJ184,SpiceJet,CCU,DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,268.0,False,False
949,AI087,Air India,MAA,DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,238.0,False,False
950,UK148,Vistara,HYD,BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,132.0,False,False
951,AI210,Air India,BLR,BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,157.0,False,False
952,6F093,IndiGo,CCU,DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,231.0,False,False
953,SJ080,SpiceJet,CCU,MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,115.0,False,False
954,SJ005,SpiceJet,DEL,MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,81.0,False,False
955,6F040,IndiGo,HYD,CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,281.0,False,False
956,AI212,Air India,DEL,CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,282.0,False,False
957,AI154,Air India,HYD,MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,231.0,False,False
958,6F239,IndiGo,CCU,BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,133.0,False,False
959,UK199,Vistara,BOM,CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,211.0,False,False
